81,154,251
112,144,185
103,122,285
73,147,275
86,167,231
48,146,194
49,146,195
48,120,194
72,121,217
72,169,217
86,173,259
86,173,260
48,145,290
48,145,290
48,145,290
115,145,230
115,146,230
86,173,259
86,173,259
72,173,217
72,145,217
72,121,217
86,173,259
86,173,259
77,129,194
77,129,194
77,129,194
115,129,230
115,129,230
115,129,230
115,129,230
115,120,230
97,129,194
97,129,194
97,129,194
115,129,230
115,129,230
115,129,230
65,129,225
115,121,230
115,120,230
115,121,230
115,122,230
81,122,181
44,129,258
97,129,258
97,129,215
108,129,216
108,129,216
97,129,194
97,129,193
96,129,196
97,129,258
97,129,259
108,129,216
108,129,216
97,129,193
97,129,194
97,129,259
86,173,259
86,173,194
86,145,290
115,145,230
115,145,230
86,145,201
86,145,201
86,145,202
86,145,201
86,121,230
115,146,230
115,145,230
115,145,290
86,145,201
81,145,258
54,129,259
54,129,258
86,129,259
86,135,189
108,127,216
108,136,216
108,129,216
54,129,259
54,129,259
115,130,230
115,121,230
72,120,217
72,121,217
72,121,217
86,173,198
86,120,259
87,145,290
88,145,290
115,145,250
115,145,230
115,146,230
86,121,230
86,173,187
72,122,216
72,133,217
72,132,217
86,173,259
86,125,259
77,130,239
77,129,194
77,129,184
115,129,230
115,120,230
115,129,243
115,129,232
115,120,218
97,129,194
97,129,194
115,129,193
115,129,230
115,129,230
115,129,230
116,122,282
115,123,242
115,123,230
115,120,230
115,121,230
81,122,180
44,129,241
97,129,193
97,129,259
108,129,216
108,129,216
108,129,243
97,129,194
97,130,193
97,129,194
97,129,259
108,129,216
108,131,217
97,129,193
97,129,259
86,129,238
86,173,259
86,173,203
108,145,290
108,145,216
108,145,212
108,145,262
109,145,198
108,145,216
108,145,216
108,145,225
54,145,216
54,145,243
54,145,182
54,120,241
108,145,216
108,145,216
108,145,212
51,145,230
79,145,197
108,145,183
108,145,200
108,145,188
51,145,190
72,123,184
72,131,217
72,121,188
72,129,221
72,121,214
45,133,206
46,162,209
50,179,232
45,174,182
44,171,219
48,170,218
48,142,217
48,143,216
57,172,227
56,168,197
51,141,224
45,168,226
102,167,199
101,135,186
65,128,299
72,127,297
71,168,297
48,168,228
49,131,230
47,169,197
58,127,187
58,145,188
58,163,229
48,127,223
49,175,180
48,168,182
48,127,241
79,141,204
77,138,200
57,141,190
58,153,183
58,127,194
58,138,182
49,127,182
64,145,194
48,145,193
48,145,194
54,124,216
54,139,183
48,178,194
49,152,195
48,146,194
48,145,194
48,145,194
49,152,237
54,133,216
65,159,238
48,157,236
48,125,195
49,129,217
49,129,222
72,157,215
72,127,226
72,146,238
86,144,217
44,174,218
44,151,218
86,129,196
58,128,190
58,131,218
72,174,217
72,173,192
72,174,192
64,174,239
65,174,190
65,178,191
44,129,227
54,164,188
54,145,218
54,155,189
64,131,197
65,129,193
58,151,227
