44,131,206
64,125,195
88,121,189
71,129,237
71,140,234
64,128,224
118,123,234
84,121,240
49,122,242
100,133,198
100,134,187
60,179,181
50,133,230
51,141,220
64,126,206
119,122,206
81,164,206
68,121,255
80,136,208
115,169,198
88,146,235
46,163,219
58,172,198
50,171,191
51,174,223
48,177,228
72,141,231
68,142,182
70,128,206
92,128,229
71,167,188
71,163,186
69,160,184
70,164,211
72,123,231
48,120,194
72,143,191
94,164,186
93,162,204
92,170,184
45,172,205
73,170,214
67,120,207
61,170,185
44,170,256
44,159,219
71,165,190
70,140,259
69,139,255
70,164,211
66,120,231
70,170,211
50,123,219
71,120,192
94,164,212
93,164,216
67,148,232
63,167,231
66,141,230
54,160,242
89,142,212
87,152,239
50,163,182
70,120,205
93,165,209
94,164,205
52,164,206
75,127,205
73,144,241
47,177,245
52,122,287
71,120,192
69,138,207
70,137,208
70,137,211
69,132,206
69,128,208
69,128,208
69,155,183
48,135,214
45,146,214
48,155,215
65,122,214
48,132,257
44,128,214
49,128,214
52,128,214
47,155,214
46,153,214
61,153,275
62,122,250
66,132,231
61,128,183
52,155,185
61,155,183
70,150,184
61,155,214
58,138,245
61,147,245
66,126,272
75,122,226
69,128,212
46,128,206
48,164,184
109,164,183
46,164,183
46,164,183
66,142,248
86,144,254
48,174,262
109,163,219
59,144,222
80,138,249
78,137,247
77,132,251
72,120,255
69,164,240
60,128,219
73,128,211
50,153,201
47,169,189
46,164,254
46,164,187
67,142,232
49,132,220
48,147,201
70,169,210
70,170,210
70,139,185
65,150,234
61,122,207
66,137,256
73,132,207
45,170,182
65,128,195
46,122,214
70,168,182
68,169,182
67,179,180
66,121,214
47,168,235
48,128,214
48,170,215
46,164,231
46,138,231
49,145,229
47,146,247
67,121,211
76,133,190
75,132,190
88,128,264
46,163,191
72,172,192
93,158,206
70,139,206
54,163,206
74,149,272
72,121,241
72,145,239
61,155,245
73,145,199
70,142,210
70,132,210
68,140,204
68,120,231
69,146,208
95,155,211
90,155,206
47,139,213
48,153,183
69,160,275
67,153,206
66,141,231
45,155,214
47,155,245
44,153,193
49,122,215
44,160,214
61,155,214
58,155,214
66,133,246
61,128,214
51,122,183
44,153,184
77,129,215
61,153,184
51,160,184
51,160,206
67,171,206
117,166,226
102,128,185
46,128,219
51,137,183
44,164,219
55,164,219
109,164,219
67,121,264
115,140,183
90,120,180
98,150,205
115,163,286
86,142,231
84,140,252
104,130,183
99,125,200
95,143,231
93,138,219
71,140,207
51,127,219
96,120,214
93,164,185
70,164,231
67,123,245
73,121,231
49,170,185
47,153,188
47,163,187
70,166,190
69,164,184
63,165,230
61,153,201
66,137,207
61,128,214
65,128,214
109,153,214
73,122,213
93,140,209
69,139,206
117,120,207
72,145,231
46,140,234
48,138,185
69,170,206
92,170,184
68,170,297
45,149,233
44,164,245
66,132,187
57,161,197
47,176,233
44,176,218
50,176,213
93,177,211
45,136,229
45,136,203
76,128,222
96,177,217
71,169,194
44,128,213
51,169,189
93,161,185
93,162,185
93,162,185
91,160,215
92,161,184
92,162,185
92,160,206
91,160,182
92,160,183
92,161,184
92,159,183
90,138,215
67,134,183
67,128,212
73,128,214
69,146,232
46,137,214
45,160,214
64,160,183
66,120,183
66,132,257
51,147,185
48,128,215
115,128,193
114,123,206
52,160,206
44,155,184
69,125,206
66,125,211
67,120,209
45,163,219
46,128,183
47,161,209
46,160,200
54,160,182
55,164,182
78,132,234
61,160,203
52,137,209
45,137,219
86,142,196
86,143,190
103,128,181
99,150,206
93,141,231
69,137,206
93,128,188
67,140,227
92,122,187
92,138,183
93,136,249
117,136,211
66,120,231
47,168,239
49,153,183
69,161,184
70,163,184
68,159,227
52,123,224
62,146,183
67,120,234
61,170,207
49,170,190
64,172,215
47,170,186
46,142,215
47,170,219
93,170,219
66,120,231
48,175,242
49,163,188
48,145,193
71,164,188
70,165,188
51,148,245
64,166,184
67,138,209
73,132,220
109,128,185
44,176,221
51,163,215
71,164,210
69,150,206
68,150,206
66,140,195
75,132,199
72,120,217
71,128,214
93,141,186
96,144,215
93,162,185
93,165,186
92,138,184
91,159,183
91,159,182
91,137,182
92,138,184
91,136,182
95,137,213
92,136,181
91,135,214
93,138,231
92,132,206
94,121,206
66,132,183
69,137,207
65,160,214
50,160,214
63,160,206
66,132,208
61,160,184
52,160,245
45,153,184
68,160,184
46,160,193
48,165,245
61,160,183
66,124,184
101,175,189
80,128,189
68,128,182
48,120,182
84,169,182
53,172,182
90,175,181
66,176,180
55,175,219
87,178,180
55,176,180
71,178,181
91,176,181
54,164,180
97,165,206
66,168,210
109,163,180
109,137,184
46,125,200
46,120,201
81,161,203
72,153,184
93,121,212
67,121,231
113,121,231
83,125,207
114,153,242
71,125,208
87,126,206
117,152,190
46,126,243
115,140,230
94,126,250
46,121,243
115,122,243
81,125,204
72,121,245
72,128,200
116,155,230
85,127,211
66,137,231
82,129,243
84,129,243
46,121,274
92,170,275
91,170,214
97,123,292
97,120,243
109,132,231
109,128,245
45,122,184
109,123,218
109,176,206
109,176,206
98,176,292
97,176,182
80,132,231
92,167,186
51,164,180
92,165,192
92,144,275
92,141,275
73,120,216
73,155,218
62,120,257
61,120,216
91,120,211
46,122,198
62,145,183
92,123,228
52,120,214
46,144,215
67,141,231
63,128,184
54,139,206
61,128,183
91,144,212
61,122,182
93,144,213
86,145,206
67,141,241
61,153,231
49,148,185
92,122,183
45,178,229
61,160,271
51,160,184
46,122,245
67,122,232
69,126,272
68,128,206
46,163,200
52,150,182
84,168,219
87,164,206
89,178,206
88,176,248
88,133,272
87,176,183
86,173,215
88,171,191
92,178,275
86,177,221
97,124,291
98,161,182
84,132,208
89,179,223
53,123,216
53,123,195
82,160,204
72,121,183
73,123,235
94,120,202
67,120,272
80,123,246
53,150,187
115,121,200
81,122,244
112,150,227
47,121,240
46,127,227
66,125,231
46,120,242
45,123,242
81,128,243
45,152,183
46,123,241
117,121,200
72,125,200
66,137,207
82,123,242
45,121,200
61,153,242
92,126,275
92,153,275
92,146,293
97,146,291
66,133,246
46,128,207
45,123,187
109,176,204
109,122,190
84,123,206
86,172,291
97,167,182
66,141,180
92,132,275
92,177,189
92,177,214
61,178,213
92,137,275
89,140,207
73,122,218
67,137,189
61,140,223
62,147,184
102,135,206
92,141,206
61,144,213
61,143,225
92,120,183
88,140,195
95,132,213
88,146,209
88,125,213
61,121,212
91,122,183
46,153,245
87,142,183
61,120,213
88,132,192
92,137,206
92,151,184
46,153,183
96,134,206
45,143,184
46,123,182
92,160,206
66,132,215
55,160,214
54,128,219
46,128,183
82,166,213
82,160,211
88,163,181
89,178,221
66,141,257
87,179,218
87,179,213
87,176,218
92,175,275
92,179,221
46,163,292
97,159,199
66,141,231
109,175,220
109,122,180
54,122,199
52,124,199
46,152,216
74,152,215
117,123,213
66,152,231
80,120,200
52,120,223
46,146,236
84,127,212
110,146,233
119,122,183
46,149,224
66,120,272
73,122,230
116,152,226
82,126,206
94,149,186
73,121,219
72,123,219
81,123,219
67,124,206
67,122,272
49,122,185
73,153,215
92,153,281
92,153,275
92,121,293
98,146,292
97,139,232
109,132,272
46,128,183
109,122,185
49,123,218
109,169,205
109,172,205
97,163,292
86,176,180
82,165,275
81,163,199
55,166,214
56,165,213
92,140,275
92,121,213
96,128,218
73,140,218
61,120,231
62,126,206
94,126,220
91,121,211
93,124,215
90,140,206
92,121,210
46,140,228
66,141,231
93,128,206
91,121,183
46,125,183
52,143,186
92,121,214
93,124,214
93,124,215
66,132,257
93,123,183
93,150,185
93,168,184
93,141,184
87,145,229
51,133,183
46,134,183
66,132,215
50,128,183
45,128,182
46,128,182
47,176,182
73,175,182
54,137,182
54,160,184
66,133,216
88,176,221
88,175,221
88,175,221
92,171,275
92,175,206
92,171,213
97,163,292
66,141,230
109,163,183
54,122,220
54,123,200
46,121,200
45,122,204
114,120,227
92,123,246
96,153,186
66,132,231
80,121,240
115,122,230
80,120,243
115,121,231
72,124,214
47,122,244
70,164,243
66,142,231
46,120,214
46,123,200
91,120,200
73,126,215
46,122,243
119,124,194
87,122,243
66,137,231
73,128,243
62,128,243
52,145,184
92,170,275
92,170,275
97,122,292
97,121,243
109,141,257
109,128,245
109,123,185
49,176,218
85,123,214
109,176,206
97,140,182
