106,138,236
80,168,212
72,152,241
99,145,250
61,177,270
49,164,186
53,166,181
55,144,207
59,120,190
75,144,202
65,144,181
98,178,218
44,162,198
48,137,184
88,164,233
56,128,261
53,175,223
72,159,211
84,137,181
102,171,241
51,172,276
82,171,277
44,143,224
67,139,244
118,123,204
108,151,205
115,154,220
61,154,207
61,169,294
69,138,203
116,130,275
103,134,204
78,149,242
70,149,223
106,147,233
110,166,219
107,159,208
104,154,207
76,149,246
69,149,218
70,176,185
74,178,180
69,174,185
68,168,204
96,128,275
91,120,276
87,141,204
82,137,245
81,137,204
83,123,247
81,163,204
115,154,204
61,122,207
61,155,246
44,170,253
44,138,251
47,168,204
73,136,219
99,132,244
75,132,221
111,153,221
64,159,190
83,176,207
84,150,207
82,179,218
54,176,186
54,154,185
77,165,231
75,149,229
71,138,213
102,171,212
58,172,277
85,171,207
119,171,215
56,171,191
53,160,211
54,150,213
54,155,220
61,122,207
61,155,270
64,137,273
51,161,214
47,166,219
109,172,220
96,165,220
95,166,215
95,159,219
104,139,207
109,152,208
106,175,216
68,176,197
64,132,185
64,156,184
64,179,184
71,138,185
102,133,275
64,172,276
64,171,224
69,172,224
106,171,248
98,125,204
97,150,219
115,154,220
69,122,207
94,127,203
95,159,270
64,138,276
45,167,219
109,164,219
109,165,221
108,179,241
110,161,220
108,153,208
104,175,208
73,150,298
90,176,191
70,138,185
67,173,203
92,164,184
66,166,185
94,156,184
89,171,276
68,171,277
85,160,207
57,139,213
111,123,237
67,150,204
115,154,204
115,155,207
61,123,246
69,145,216
70,123,275
106,131,204
81,165,219
109,172,237
78,165,220
113,154,190
107,178,214
103,149,207
75,150,207
101,167,201
69,172,186
70,176,209
66,157,184
62,162,184
68,167,202
88,171,206
88,172,277
68,172,208
75,155,287
62,122,244
119,120,204
101,155,219
115,155,220
61,122,207
49,163,214
69,138,238
104,123,236
109,135,219
109,172,241
68,135,221
108,179,233
74,179,220
104,139,207
110,150,207
102,178,206
73,141,186
70,139,185
103,174,275
44,159,185
65,161,185
92,152,275
102,172,276
86,171,277
52,175,206
112,139,245
117,123,230
108,150,219
115,154,220
61,122,207
61,164,207
69,135,193
116,122,236
102,132,204
108,172,220
109,137,244
80,164,221
110,156,221
105,140,208
44,120,207
109,151,216
90,178,219
112,149,185
70,142,277
69,161,184
67,163,197
96,158,286
102,171,206
68,171,277
68,158,245
57,139,213
68,122,237
67,129,205
60,154,265
115,155,206
61,123,246
69,145,245
70,121,277
106,130,204
109,137,219
109,172,240
102,165,221
107,152,224
109,157,219
81,122,207
78,151,208
119,179,218
83,167,185
104,175,185
72,179,181
74,148,185
74,147,184
79,171,241
99,172,231
65,130,241
80,172,190
87,172,241
82,163,204
115,150,205
71,153,204
70,140,241
65,178,207
89,149,288
72,144,288
73,137,185
74,172,185
66,172,200
110,152,182
74,147,215
111,136,190
103,155,186
79,151,218
98,131,211
96,129,193
69,136,180
72,179,213
71,150,263
78,171,199
102,172,223
85,171,204
72,171,216
72,143,217
71,142,203
77,150,204
74,154,203
66,163,200
61,165,207
70,129,215
72,167,208
78,158,204
81,171,219
109,172,198
75,163,226
77,175,215
76,171,231
69,149,211
73,150,260
73,179,180
108,178,180
86,179,212
69,171,210
66,162,234
103,172,191
102,137,206
101,169,204
67,173,237
68,171,255
66,163,207
81,163,204
78,150,255
115,155,246
61,154,207
116,153,193
104,149,201
64,159,204
74,166,292
109,172,272
70,138,204
71,166,215
72,158,295
44,156,217
66,150,256
106,179,278
68,134,240
67,161,197
115,125,180
112,126,229
49,160,289
102,171,280
78,172,204
85,171,207
71,173,244
103,172,291
82,164,204
46,150,205
115,154,206
61,154,207
69,173,278
64,137,183
77,149,213
72,142,203
71,172,284
70,165,276
67,179,181
70,154,214
45,160,204
69,154,186
71,150,229
69,175,207
68,161,262
78,144,289
116,122,206
74,122,270
103,171,207
102,137,241
114,137,204
99,166,180
65,130,296
108,120,204
98,157,204
96,128,203
97,163,207
64,129,191
71,154,184
90,161,208
102,140,204
98,124,219
109,172,217
109,163,204
111,179,215
69,176,211
78,149,199
64,150,180
108,179,181
70,146,292
70,153,199
74,147,190
111,147,207
44,122,199
102,171,206
71,172,204
51,172,241
75,171,241
72,146,202
106,163,204
74,150,255
74,155,206
75,154,207
74,129,207
95,163,205
118,155,204
73,166,205
72,172,208
74,175,204
78,174,180
68,170,204
74,147,188
92,150,246
78,151,267
74,149,298
99,159,295
97,159,180
44,166,213
44,133,298
102,171,207
64,172,241
70,171,242
72,179,180
103,171,256
82,162,204
110,150,225
115,154,204
70,175,207
116,156,207
74,146,291
71,139,252
77,158,204
102,172,187
109,165,219
74,155,180
72,142,284
70,139,192
104,144,187
106,150,180
110,169,216
50,142,295
79,155,180
115,155,192
95,162,245
104,142,291
45,164,187
113,150,188
74,175,184
72,146,182
44,128,293
78,149,296
105,141,281
77,176,188
79,156,187
79,157,278
54,156,257
55,147,184
115,153,265
75,145,217
72,142,215
72,147,291
72,145,216
72,143,288
74,150,297
75,149,296
77,149,259
70,121,265
81,167,213
102,122,213
45,137,200
44,171,280
103,137,204
117,171,230
74,129,214
74,171,242
82,163,204
109,152,266
115,155,209
68,154,207
102,155,207
116,144,216
83,123,208
58,135,204
102,165,220
82,124,219
71,152,282
69,126,281
70,162,279
110,150,245
119,179,265
50,139,254
44,160,232
75,147,180
44,167,213
86,130,188
52,137,199
110,172,204
116,149,204
71,146,182
103,171,241
81,154,203
54,150,259
115,154,203
65,163,228
65,129,207
49,176,183
45,167,213
78,132,204
62,172,219
109,126,217
78,164,204
91,149,180
44,175,184
45,174,188
72,150,278
68,138,274
70,132,191
71,141,180
72,142,257
86,162,201
51,138,207
102,171,204
68,172,204
85,171,182
72,171,184
60,162,184
53,155,204
72,154,206
