112,164,192
92,123,185
46,135,216
77,137,214
77,137,185
92,137,184
58,129,228
92,138,280
44,154,185
92,173,185
77,153,185
46,154,184
45,154,184
46,136,184
102,147,184
91,144,227
109,128,181
91,129,193
116,145,184
91,144,184
90,174,209
104,129,208
103,120,190
92,139,187
51,154,186
100,150,201
92,140,183
92,179,180
93,154,187
89,178,186
93,140,186
91,178,183
93,140,187
45,154,180
47,178,186
91,159,185
86,177,186
117,123,183
61,143,238
116,155,185
77,137,186
67,175,180
87,176,205
92,155,190
93,154,186
65,129,260
81,152,182
60,151,184
60,152,182
59,146,204
98,130,246
61,143,180
60,163,203
114,162,203
103,123,181
81,122,245
111,151,249
110,139,181
81,163,181
105,155,260
64,173,290
87,175,261
75,123,184
61,140,185
116,154,185
116,122,184
76,148,186
110,126,194
115,155,233
91,138,186
64,139,202
64,151,190
108,144,184
103,153,204
81,155,204
110,121,245
87,152,216
81,152,203
57,163,190
64,163,204
76,163,184
114,152,193
117,156,195
83,163,182
77,155,203
95,140,182
116,155,203
50,151,192
93,154,185
92,155,184
92,154,185
77,154,231
77,155,193
115,153,231
116,154,270
115,154,231
102,144,192
46,144,260
65,154,187
67,123,193
92,123,246
46,137,247
77,136,297
92,138,185
58,130,183
69,132,191
77,122,269
70,154,184
77,174,232
46,154,185
46,137,184
62,154,184
60,173,188
65,144,230
61,178,182
90,128,192
77,128,290
87,145,230
57,144,230
45,133,289
103,129,208
84,165,208
91,143,207
51,151,185
50,150,182
93,154,186
90,179,180
93,129,187
89,178,180
93,140,186
89,178,181
46,138,187
102,179,180
47,139,186
91,144,192
116,137,184
61,122,183
57,139,188
91,155,184
76,137,186
87,174,182
73,158,204
92,155,190
91,139,186
65,158,207
81,121,181
61,152,183
59,146,215
98,163,181
61,155,181
97,152,290
81,163,204
44,163,203
81,122,181
81,121,249
58,146,239
48,163,203
108,163,204
51,155,181
87,173,203
87,177,184
69,136,184
61,140,233
69,144,185
72,145,290
70,139,186
71,139,290
92,155,185
65,136,182
52,152,202
78,151,262
61,131,185
103,155,204
69,138,183
60,129,239
60,152,290
64,162,203
62,139,218
62,163,204
61,164,192
114,154,207
116,155,182
47,152,230
93,140,181
82,139,205
103,155,207
77,153,185
92,154,185
92,155,184
92,154,184
77,154,193
77,154,231
115,154,231
116,154,270
115,154,232
115,144,231
45,170,293
46,154,187
46,142,193
92,123,246
77,135,216
77,137,297
77,136,185
67,174,254
63,136,196
60,122,196
44,154,184
77,173,232
77,154,185
91,121,184
96,154,184
117,136,184
81,131,184
80,141,226
87,132,180
75,155,290
78,145,230
44,145,184
67,143,199
73,151,181
64,164,200
91,141,207
51,153,186
100,150,201
52,154,183
90,179,180
93,140,186
89,178,186
93,140,186
91,178,180
57,138,187
79,138,180
64,139,186
108,159,185
75,133,204
61,122,183
44,144,188
57,123,185
69,120,186
67,135,185
47,129,194
62,155,184
91,154,185
50,120,288
45,152,242
61,152,243
61,152,216
98,146,204
61,129,230
58,137,289
55,121,213
69,176,191
68,128,181
67,142,250
63,134,249
68,130,181
63,135,204
60,155,181
88,173,290
59,126,181
69,123,184
58,142,188
71,122,185
65,121,232
46,148,186
118,125,204
116,123,185
91,141,186
64,179,201
49,151,242
62,124,183
45,163,181
96,142,204
90,121,239
79,168,240
81,162,203
58,140,218
65,163,230
61,124,232
115,151,184
73,139,245
70,143,237
77,144,181
95,140,205
72,155,206
77,148,187
92,155,185
92,155,184
92,154,192
77,154,185
77,154,193
85,154,231
116,154,270
116,155,231
46,145,204
47,171,185
60,165,195
60,120,208
92,123,184
92,135,185
77,137,245
77,137,185
58,137,184
69,129,277
77,133,279
69,138,184
71,173,185
60,154,185
46,136,184
45,154,184
91,173,184
50,144,184
50,178,183
54,131,196
54,129,184
52,125,186
114,144,230
51,173,185
48,178,180
48,145,193
46,140,186
51,154,186
100,150,201
92,140,184
44,179,185
93,154,187
91,178,182
93,140,186
91,177,183
46,139,186
51,123,180
52,120,210
52,169,186
50,165,181
50,167,185
65,142,189
51,171,188
51,169,203
67,174,182
51,137,290
87,129,233
107,124,212
51,151,267
50,168,202
61,151,182
60,152,215
59,144,181
65,157,182
52,152,202
49,179,196
44,163,203
53,138,207
86,138,240
67,122,260
54,144,245
67,135,204
66,152,181
66,173,203
88,173,197
67,134,184
45,159,221
53,175,194
54,152,217
71,132,240
108,126,199
55,155,233
115,135,184
53,159,194
53,159,194
109,142,205
103,163,204
81,155,204
46,137,206
48,176,197
49,164,296
62,132,184
64,163,193
53,144,197
114,149,220
75,150,206
77,122,215
77,150,203
56,140,185
51,155,297
77,151,192
93,154,185
92,155,184
77,154,231
65,154,185
116,154,231
49,120,231
115,154,194
64,120,185
44,133,221
46,140,185
45,136,181
45,178,193
77,122,298
52,133,277
77,137,246
77,129,185
92,138,184
54,125,214
108,135,228
102,137,256
102,173,184
52,154,184
56,154,185
55,129,293
69,173,183
45,144,184
91,144,182
44,137,181
54,123,248
52,125,196
114,144,231
58,135,277
69,120,263
61,120,254
91,138,186
102,154,185
100,151,201
46,140,184
56,151,180
93,154,181
89,178,182
54,161,186
53,161,180
46,179,186
53,159,265
53,158,299
91,173,185
44,175,193
46,166,183
44,123,183
54,159,185
52,156,183
66,140,182
55,166,184
55,129,182
92,154,186
53,174,192
52,156,263
53,151,182
60,152,215
59,144,204
98,125,297
59,178,248
46,151,182
94,150,244
54,176,182
74,122,181
93,166,203
54,141,203
51,155,204
91,129,181
51,128,203
109,127,199
53,127,254
52,157,233
52,173,233
53,179,198
71,121,186
54,120,289
48,155,202
92,154,184
52,171,191
69,171,188
65,121,188
102,120,245
54,162,204
53,162,201
54,140,196
52,120,204
85,163,216
73,163,293
73,163,273
112,153,299
117,156,182
47,122,182
77,158,185
93,140,185
116,155,207
115,152,183
93,123,185
55,155,184
92,154,185
77,154,185
77,155,193
115,153,269
52,155,260
116,154,269
69,161,231
62,144,192
44,154,195
52,173,191
103,172,217
77,137,295
77,138,297
77,139,293
60,153,184
61,169,205
77,176,186
116,137,206
74,173,222
78,153,218
46,154,185
45,179,182
51,173,183
92,137,230
72,144,293
70,122,246
109,155,193
63,126,185
